query_dish_id,query_dish_name,query_category,query_ingredients,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients,score_qwen2_5_7b,score_llama3_1_8b,score_gemma2_9b,score_mistral_7b,score_mean,n_models
dish6683,Chuối xanh ngào đường,mon chien,"Chuối sứ xanh, Muối, Chanh, Đường, Lá dứa",dish6585,Thịt ba rọi chiên muối da giòn,mon chien,"Thịt ba rọi, Chanh, Giấm, Muối, Baking soda",0,1,1,0,0.5,4
dish6683,Chuối xanh ngào đường,mon chien,"Chuối sứ xanh, Muối, Chanh, Đường, Lá dứa",dish6490,Vây cá hồi chiên nước mắm me,mon chien,"Vây cá hồi, Tỏi băm, Ớt băm, Nước cốt me, Bột ngọt",0,1,0,0,0.25,4
dish6683,Chuối xanh ngào đường,mon chien,"Chuối sứ xanh, Muối, Chanh, Đường, Lá dứa",dish6413,Cá ngần chiên giòn,mon chien,"Cá ngần, Bột mì, Bột nghệ, Muối tiêu, Lá oregano",0,1,1,0,0.5,4
dish6683,Chuối xanh ngào đường,mon chien,"Chuối sứ xanh, Muối, Chanh, Đường, Lá dứa",dish7026,Mứt chuối xanh,mon chien,"Chuối xanh, Gừng, Chanh, Dầu ăn, Nước nóng",1,2,2,1,1.5,4
dish6683,Chuối xanh ngào đường,mon chien,"Chuối sứ xanh, Muối, Chanh, Đường, Lá dứa",dish6738,Cá bánh đường chiên giòn chấm mắm xoài,mon chien,"Cá bánh đường, Xoài xanh, Chanh, Tỏi, Ớt",0,1,1,1,0.75,4
dish6683,Chuối xanh ngào đường,mon chien,"Chuối sứ xanh, Muối, Chanh, Đường, Lá dứa",dish6421,Bánh tóp mỡ khô,mon chien,"Thịt lợn, Muối hạt, Bột canh, Chanh, Gừng",0,1,1,0,0.5,4
dish6683,Chuối xanh ngào đường,mon chien,"Chuối sứ xanh, Muối, Chanh, Đường, Lá dứa",dish7060,Cánh gà chiên sốt chua ngọt,mon chien,"Cánh gà, Tắc, Ớt, Chanh, Sữa tươi không đường",0,1,1,0,0.5,4
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish4712,Hủ tiếu xào hải sản,mon xao,"Hủ tiếu tươi, Tôm tươi, Bạch tuộc, Nghêu, Hẹ",1,1,1,1,1.0,4
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish4905,Đậu bắp xào tôm khô,mon xao,"Đậu bắp, Tôm khô, Hành lá, Tỏi băm, Nước mắm",1,1,1,1,1.0,4
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish5487,Bắp cải tím xào dồi trường,mon xao,"Dồi trường, Bắp cải tím, Hành tây, Cần tây, Bông hẹ",1,1,1,1,1.0,4
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím, Tỏi, Ớt",1,1,1,1,1.0,4
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish5298,Tôm xào rau củ,mon xao,"Tôm, Súp lơ, Thơm, Cà chua, Hành tây",1,1,1,1,1.0,4
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish5304,Chim bồ câu xào sả ớt,mon xao,"Chim bồ câu, Sả băm, Ớt băm, Hành băm, Nước mắm",0,1,1,1,0.75,4
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish5289,Hến xào sa tế,mon xao,"Hến, Sa tế, Hành tím, Ớt, Sả",1,1,1,1,1.0,4
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish5054,Mì xào Hàn Quốc với tôm,mon xao,"Mì sợi tròn, Tôm, Đậu que, Nấm hương khô, Cải thảo",0,1,1,1,0.75,4
dish4127,Sườn nướng BBQ,mon nuong,"Sườn heo, Bột xá xíu, Bột tỏi, Sốt BBQ, Tương ớt",dish4118,Bạch tuộc nướng ngũ vị,mon nuong,"Bạch tuộc, Mè trắng, Nước tương, Dầu hào, Dầu mè",0,1,1,1,0.75,4
dish4127,Sườn nướng BBQ,mon nuong,"Sườn heo, Bột xá xíu, Bột tỏi, Sốt BBQ, Tương ớt",dish4057,Vọp nướng mỡ hành,mon nuong,"Vọp, Đậu phộng rang, Hành lá, Dầu ăn",0,1,1,1,0.75,4
dish4127,Sườn nướng BBQ,mon nuong,"Sườn heo, Bột xá xíu, Bột tỏi, Sốt BBQ, Tương ớt",dish4216,Thịt bò nướng tiêu bằng nồi chiên không dầu,mon nuong,"Thăn bò Fuji, Nước tương, Mật ong, Dầu hào, Tỏi băm",0,1,1,1,0.75,4
dish4127,Sườn nướng BBQ,mon nuong,"Sườn heo, Bột xá xíu, Bột tỏi, Sốt BBQ, Tương ớt",dish4074,Bò cuộn hành nướng,mon nuong,"Thịt thăn bò, Hành lá, Rượu mirin",0,1,1,1,0.75,4
dish4127,Sườn nướng BBQ,mon nuong,"Sườn heo, Bột xá xíu, Bột tỏi, Sốt BBQ, Tương ớt",dish3754,Ức gà nướng bằng nồi chiên không dầu,mon nuong,"Ức gà, Nước tương, Dầu mè, Dầu hào, Bột ớt",0,1,1,1,0.75,4
dish4127,Sườn nướng BBQ,mon nuong,"Sườn heo, Bột xá xíu, Bột tỏi, Sốt BBQ, Tương ớt",dish4301,sườn nướng sốt dâu tây,mon nuong,"Sườn heo, Dâu tây, Tỏi băm, Hành tím băm, Mật ong",1,1,1,1,1.0,4
dish4127,Sườn nướng BBQ,mon nuong,"Sườn heo, Bột xá xíu, Bột tỏi, Sốt BBQ, Tương ớt",dish3931,Mực nướng muối ớt bằng nồi chiên không dầu,mon nuong,"Mực, Sả, Hành tím, Tỏi, Dưa leo",0,1,1,1,0.75,4
dish4127,Sườn nướng BBQ,mon nuong,"Sườn heo, Bột xá xíu, Bột tỏi, Sốt BBQ, Tương ớt",dish3786,Sườn nướng BBQ bằng nồi chiên không dầu,mon nuong,"Sườn thăn heo, Hành tím, Tỏi, Mật ong, Tương ớt",1,1,1,1,1.0,4
dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",dish10202,Trà sữa bắp trân châu,tra sua,"Bắp Mỹ, Trà túi lọc, Sữa tươi không đường, Bột năng, Bột cacao",1,1,1,1,1.0,4
dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",dish10187,Thạch khoai môn,tra sua,"Khoai môn, Bột năng, Đường",1,1,1,0,0.75,4
dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",dish10233,Trà sữa nướng trân châu hoàng kim,tra sua,"Đường nâu, Bột năng, Mật ong, Đường trắng, Nước lọc",1,2,1,1,1.25,4
dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",dish10221,Trà sữa trân châu socola,tra sua,"Bột năng, Socola, Trà túi lọc, Sữa tươi, Kem sữa tươi",1,2,1,1,1.25,4
dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",dish10227,Trân châu hoa đậu biếc bằng bột rau câu,tra sua,"Hoa đậu biếc khô, Bột rau câu giòn Agar, Bột rau câu dẻo, Chanh, Nước nóng",1,2,1,1,1.25,4
dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",dish10183,Trân châu khoai lang tím,tra sua,"Khoai lang tím, Bột năng, Đường, Nước sôi",1,1,1,1,1.0,4
dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",dish10163,Trà sữa atiso túi lọc,tra sua,"Trà túi lọc atiso, Sữa đặc, Sữa tươi có đường, Nước sôi, Đá viên",1,2,1,1,1.25,4
dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",0,1,1,1,0.75,4
dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",dish3843,Ếch nướng mật ong,mon nuong,"Ếch, Mật ong, Ớt, Tỏi, Giấm",0,1,1,1,0.75,4
dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",dish3820,Pizza gà phô mai,mon nuong,"Đế bánh pizza, Ức gà, Xúc xích, Phô mai Mozzarella, Ớt chuông đỏ",0,0,1,0,0.25,4
dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",dish3844,Khoai tây nhồi thịt bò nướng,mon nuong,"Thịt bò băm, Khoai tây, Hành tây, Tỏi, Phô mai sợi",0,1,1,0,0.5,4
dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",dish4251,Ếch nướng chao,mon nuong,"Ếch, Chao, Sả, Tỏi, Ớt hiểm",1,1,1,1,1.0,4
dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",dish4042,Thịt heo rừng nướng sa tế,mon nuong,"Thịt heo rừng, Cà tím, Đậu bắp, Sả băm, Hành tím băm",1,1,2,1,1.25,4
dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",dish3827,Vịt nướng sa tế,mon nuong,"Vịt, Sa tế, Dầu màu điều, Mạch nha, Giấm",1,1,2,1,1.25,4
dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",dish4232,Mực nhồi thịt bằng nồi chiên không dầu,mon nuong,"Thịt heo xay, Mực ống, Hành lá, Hành tây, Rau thì là",0,1,1,1,0.75,4
dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",dish3949,Mực nướng 1 nắng bằng nồi chiên không dầu,mon nuong,"Mực một nắng, Sa tế, Rượu trắng, Muối",1,1,1,1,1.0,4
dish10674,Bánh cuốn nhân thịt bằng bánh tráng,mon cuon - tron,"Bánh tráng thanh long, Thịt heo, Nấm mèo, Hành tây, Chả lụa",dish10612,Khoai mì quết cuốn bánh tráng,mon cuon - tron,"Khoai mì, Hành lá, Dầu ăn, Bánh tráng, Rau ăn kèm",1,2,1,1,1.25,4
dish10674,Bánh cuốn nhân thịt bằng bánh tráng,mon cuon - tron,"Bánh tráng thanh long, Thịt heo, Nấm mèo, Hành tây, Chả lụa",dish10667,Cá thác lác hấp cải bẹ xanh,mon cuon - tron,"Cá thác lác, Cải bẹ xanh, Nấm rơm, Xương heo, Hành tím",0,1,1,1,0.75,4
dish10674,Bánh cuốn nhân thịt bằng bánh tráng,mon cuon - tron,"Bánh tráng thanh long, Thịt heo, Nấm mèo, Hành tây, Chả lụa",dish10646,Bún khô trộn tôm,mon cuon - tron,"Bún khô, Tôm tươi, Đậu phộng rang, Hành tím, Tỏi",0,1,1,1,0.75,4
dish10674,Bánh cuốn nhân thịt bằng bánh tráng,mon cuon - tron,"Bánh tráng thanh long, Thịt heo, Nấm mèo, Hành tây, Chả lụa",dish10682,Chả cuốn lá bưởi,mon cuon - tron,"Thịt heo, Lá bưởi, Hành tím, Nước mắm, Muối",1,2,1,1,1.25,4
dish10674,Bánh cuốn nhân thịt bằng bánh tráng,mon cuon - tron,"Bánh tráng thanh long, Thịt heo, Nấm mèo, Hành tây, Chả lụa",dish10615,Miến trộn giảm cân eat clean,mon cuon - tron,"Rau cải thìa, Miến khô, Bắp cải tím, Nấm hương tươi, Cà rốt",0,1,1,1,0.75,4
dish10674,Bánh cuốn nhân thịt bằng bánh tráng,mon cuon - tron,"Bánh tráng thanh long, Thịt heo, Nấm mèo, Hành tây, Chả lụa",dish10656,"Bánh cuốn không cần pha bột, bằng nồi hấp",mon cuon - tron,"Thịt heo xay, Hành tím, Tỏi, Ớt, Nấm mèo",2,1,1,1,1.25,4
dish10674,Bánh cuốn nhân thịt bằng bánh tráng,mon cuon - tron,"Bánh tráng thanh long, Thịt heo, Nấm mèo, Hành tây, Chả lụa",dish10617,Bánh cuốn từ cơm nguội,mon cuon - tron,"Cơm nguội, Tinh bột gạo, Tinh bột năng, Tinh bột khoai tây, Thịt heo xay",1,1,1,1,1.0,4
dish10674,Bánh cuốn nhân thịt bằng bánh tráng,mon cuon - tron,"Bánh tráng thanh long, Thịt heo, Nấm mèo, Hành tây, Chả lụa",dish10738,Sushi trứng cuộn,mon cuon - tron,"Trứng gà, Cà rốt cắt nhỏ, Hành ngò băm nhuyễn, Sốt mayonaise, Giấm trắng",0,1,1,1,0.75,4
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8774,Khoai deo Quảng Bình,an vat,"Khoai lang mật, Muối",0,1,1,1,0.75,4
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish9201,Mứt mận đỏ miền Nam,an vat,"Mận đỏ, Đường, Muối",0,1,1,0,0.5,4
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8906,Trứng cút muối,an vat,"Trứng cút, Rượu trắng, Muối",0,1,1,0,0.5,4
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8907,Kẹo dâu tây,an vat,"Dâu tây, Bột nếp, Muối, Đường",0,1,1,0,0.5,4
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8824,Cơm khô rang nước mắm,an vat,"Cơm phơi khô, Dầu ăn, Nước mắm, Tỏi, Ớt",0,1,1,0,0.5,4
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8873,Sữa chua bằng lò vi sóng,an vat,"Sữa tươi, Sữa đặc, Sữa chua",0,1,0,0,0.25,4
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8841,Kẹo marshmallow hình mông corgi,an vat,"Đường, Nước đường mạch nha, Lòng trắng trứng, Gelatin, Cà phê",0,0,0,0,0.0,4
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish9076,Tóp mỡ chay chiên giòn,an vat,"Bánh mì sandwich, Tương ớt, Muối, Dầu ăn",0,1,1,0,0.5,4
dish10387,Thạch quế hoa kỷ tử,mon trang mieng,"Kỷ tử, Hoa quế, Bột gelatine, Đường phèn",dish10450,Pudding cherry vani,mon trang mieng,"Bột mì đa dụng, Bột rau câu giòn, Cherry, Lòng đỏ trứng, Sữa tươi không đường",0,2,1,1,1.0,4
dish10387,Thạch quế hoa kỷ tử,mon trang mieng,"Kỷ tử, Hoa quế, Bột gelatine, Đường phèn",dish10301,Chè đậu đen và đậu xanh bằng nồi áp suất,mon trang mieng,"Đậu đen, Đậu xanh cả vỏ, Nước cốt dừa, Bột năng, Bột đường vani",0,1,1,1,0.75,4
dish10387,Thạch quế hoa kỷ tử,mon trang mieng,"Kỷ tử, Hoa quế, Bột gelatine, Đường phèn",dish10374,Sữa chua bằng nồi chiên không dầu,mon trang mieng,"Sữa tươi không đường, Sữa chua không đường, Sữa đặc",0,1,0,1,0.5,4
dish10387,Thạch quế hoa kỷ tử,mon trang mieng,"Kỷ tử, Hoa quế, Bột gelatine, Đường phèn",dish10364,Sữa chua hạt đác chanh dây,mon trang mieng,"Sữa chua không đường, Hạt đác, Chanh dây, Sữa đặc, Đá viên",0,1,1,1,0.75,4
dish10387,Thạch quế hoa kỷ tử,mon trang mieng,"Kỷ tử, Hoa quế, Bột gelatine, Đường phèn",dish10314,Chè sương sa sương sáo sương sâm,mon trang mieng,"Bột sương sáo hạt é, Bột sương sa, Bột lá sâm, Tinh chất vani, Đường phèn",1,1,1,1,1.0,4
dish10387,Thạch quế hoa kỷ tử,mon trang mieng,"Kỷ tử, Hoa quế, Bột gelatine, Đường phèn",dish10369,Chè nấm tuyết đậu xanh,mon trang mieng,"Đậu xanh cà vỏ, Nấm tuyết, Đường phèn",1,1,1,1,1.0,4
dish10387,Thạch quế hoa kỷ tử,mon trang mieng,"Kỷ tử, Hoa quế, Bột gelatine, Đường phèn",dish10350,Sữa chua nha đam bằng nồi cơm điện,mon trang mieng,"Sữa chua ít đường, Nha đam, Sữa tươi không đường, Sữa đặc, Nước",0,1,1,1,0.75,4
dish10387,Thạch quế hoa kỷ tử,mon trang mieng,"Kỷ tử, Hoa quế, Bột gelatine, Đường phèn",dish10317,Thạch dừa hạt chia,mon trang mieng,"Thạch dừa thô, Hạt chia, Lá dứa, Đường phèn, Đường cát",1,1,1,1,1.0,4
dish1849,Bánh protein bar,mon banh,"Hạt điều, Hạt hạnh nhân, Hạt thông, Hạt dẻ cười, Đậu phộng rang",dish1225,Bánh quy keto socola hạnh nhân,mon banh,"Bột hạnh nhân, Hạt hạnh nhân, Mật ong, Bột cacao, Bơ lạt",1,1,1,1,1.0,4
dish1849,Bánh protein bar,mon banh,"Hạt điều, Hạt hạnh nhân, Hạt thông, Hạt dẻ cười, Đậu phộng rang",dish1492,Bánh thuyền hạt bằng nồi chiên không dầu,mon banh,"Đế bánh thuyền, Whipping, Bơ lạt, Siro ngô, Mật ong",0,1,1,0,0.5,4
dish1849,Bánh protein bar,mon banh,"Hạt điều, Hạt hạnh nhân, Hạt thông, Hạt dẻ cười, Đậu phộng rang",dish0851,Bánh khảo,mon banh,"Gạo nếp, Đường phên, Đường tinh luyện, Đậu phộng, Đường cát trắng",0,1,1,1,0.75,4
dish1849,Bánh protein bar,mon banh,"Hạt điều, Hạt hạnh nhân, Hạt thông, Hạt dẻ cười, Đậu phộng rang",dish1333,Bánh trung thu nướng bằng bột yến mạch,mon banh,"Bột yến mạch xay nhuyễn, Nước đường bánh nướng, Rượu Mai Quế Lộ, Bột mì đa dụng, Bột bánh dẻo",0,1,1,0,0.5,4
dish1849,Bánh protein bar,mon banh,"Hạt điều, Hạt hạnh nhân, Hạt thông, Hạt dẻ cười, Đậu phộng rang",dish0881,Bánh sinh nhật kem tươi,mon banh,"Trứng gà, Đường, Bột mì số 8, Dầu ăn, Sữa tươi không đường",0,0,1,1,0.5,4
dish1849,Bánh protein bar,mon banh,"Hạt điều, Hạt hạnh nhân, Hạt thông, Hạt dẻ cười, Đậu phộng rang",dish0914,Bánh phô mai dẻo,mon banh,"Bột năng, Đường, Dầu ăn, Sữa tươi không đường, Trứng gà",0,0,1,1,0.5,4
dish1849,Bánh protein bar,mon banh,"Hạt điều, Hạt hạnh nhân, Hạt thông, Hạt dẻ cười, Đậu phộng rang",dish2853,Bánh snowball cookies,mon banh,"Bột mì số 8, Hạt óc chó, Hạt macca, Hạt hạnh nhân, Bơ lạt",1,1,1,1,1.0,4
dish1849,Bánh protein bar,mon banh,"Hạt điều, Hạt hạnh nhân, Hạt thông, Hạt dẻ cười, Đậu phộng rang",dish1600,Bánh tét hạt điều,mon banh,"Nếp, Hạt điều, Thịt ba rọi, Muối, Đường",0,1,1,1,0.75,4
dish1891,Bánh lava trứng muối,mon banh,"Bột mì số 8, Bột sư tử, Bơ lạt, Trứng muối, Sữa đặc",dish2805,Bánh socola nhân kẹo dẻo,mon banh,"Bột mì đa dụng, Bơ lạt, Đường, Trứng gà, Bột cacao",0,1,1,1,0.75,4
dish1891,Bánh lava trứng muối,mon banh,"Bột mì số 8, Bột sư tử, Bơ lạt, Trứng muối, Sữa đặc",dish1479,Cách làm bánh hotdog hình thú,mon banh,"Trứng gà, Sữa tươi không đường, Dầu ăn, Đường cát, Bột mì số 8",0,1,1,1,0.75,4
dish1891,Bánh lava trứng muối,mon banh,"Bột mì số 8, Bột sư tử, Bơ lạt, Trứng muối, Sữa đặc",dish1057,Bánh màn thầu,mon banh,"Bột mì, Men nở, Bột nở, Đường trắng, Nước",0,2,1,1,1.0,4
dish1891,Bánh lava trứng muối,mon banh,"Bột mì số 8, Bột sư tử, Bơ lạt, Trứng muối, Sữa đặc",dish2890,Bánh Crepe cầu vòng,mon banh,"Trứng gà, Sữa tươi không đường, Muối, Vani, Bột mì số 8",0,1,1,1,0.75,4
dish1891,Bánh lava trứng muối,mon banh,"Bột mì số 8, Bột sư tử, Bơ lạt, Trứng muối, Sữa đặc",dish1037,Bánh nougat trứng muối chà bông,mon banh,"Kẹo marshmallow, Bơ lạt, Bánh quy, Trứng muối, Sữa bột",0,1,1,1,0.75,4
dish1891,Bánh lava trứng muối,mon banh,"Bột mì số 8, Bột sư tử, Bơ lạt, Trứng muối, Sữa đặc",dish2268,Bánh bông lan cuộn quýt,mon banh,"Bột mì số 8, Quýt, Whipping cream, Trứng gà, Sữa tươi không đường",1,1,1,1,1.0,4
dish1891,Bánh lava trứng muối,mon banh,"Bột mì số 8, Bột sư tử, Bơ lạt, Trứng muối, Sữa đặc",dish0915,Bánh trứng kiến,mon banh,"Bột nếp xay sẵn, Trứng kiến, Lá sung mật, Hành lá, Hành tím",0,1,1,0,0.5,4
dish1891,Bánh lava trứng muối,mon banh,"Bột mì số 8, Bột sư tử, Bơ lạt, Trứng muối, Sữa đặc",dish0900,Bánh ú lá tre,mon banh,"Gạo nếp, Nước tro tàu, Đậu xanh, Đường thốt nốt, Nước cốt dừa",0,1,1,0,0.5,4
dish9067,Bột tỏi làm từ cách phơi nắng và rang khô,an vat,Củ tỏi,dish8736,Sấu chín dầm muối ớt,an vat,"Quả sấu chín, Đường, Ớt bột, Bột canh",0,1,1,0,0.5,4
dish9067,Bột tỏi làm từ cách phơi nắng và rang khô,an vat,Củ tỏi,dish8725,Bánh tráng cuốn trứng lòng đào,an vat,"Trứng cút, Hành tím, Cóc lớn, Khô bò sợi, Đậu phộng rang",0,1,1,0,0.5,4
dish9067,Bột tỏi làm từ cách phơi nắng và rang khô,an vat,Củ tỏi,dish8741,Ô mai me,an vat,"Me chín đã lột vỏ, Đường, Nước, Gừng, Khoai lang",0,1,1,0,0.5,4
dish9067,Bột tỏi làm từ cách phơi nắng và rang khô,an vat,Củ tỏi,dish8798,Hồng sấy dẻo bằng lò chiên không dầu,an vat,"Hồng giòn, Muối hạt, Rượu trắng",0,1,1,0,0.5,4
dish9067,Bột tỏi làm từ cách phơi nắng và rang khô,an vat,Củ tỏi,dish8743,Dương chi cam lộ,an vat,"Bột báng kim, Nước, Đường phèn, Xoài xay nhuyễn, Xoài chín",0,1,0,0,0.25,4
dish9067,Bột tỏi làm từ cách phơi nắng và rang khô,an vat,Củ tỏi,dish8726,Bắp rang bơ phô mai,an vat,"Bắp khô, Bơ thực vật, Dầu ăn, Bột phô mai, Đường",0,1,0,0,0.25,4
dish9067,Bột tỏi làm từ cách phơi nắng và rang khô,an vat,Củ tỏi,dish8732,Chè hạt sen long nhãn táo đỏ,an vat,"Hạt sen, Long nhãn, Hồng táo, Kỷ tử, Đường",0,0,0,0,0.0,4
dish9067,Bột tỏi làm từ cách phơi nắng và rang khô,an vat,Củ tỏi,dish8824,Cơm khô rang nước mắm,an vat,"Cơm phơi khô, Dầu ăn, Nước mắm, Tỏi, Ớt",1,1,1,1,1.0,4
