dish_id,dish_name,category,core_ingredients,candidate_id,candidate_name,score_qwen2_5_7b,score_llama3_1_8b,score_gemma2_9b,score_mistral_7b,score_mean,n_models
dish5442,Cải thìa sốt nấm,mon xao,"Cải thìa, Nấm hương",ingre03746,muối,1,1,1,2,1.25,4
dish5442,Cải thìa sốt nấm,mon xao,"Cải thìa, Nấm hương",ingre04974,nấm đùi gà,1,2,1,1,1.25,4
dish5442,Cải thìa sốt nấm,mon xao,"Cải thìa, Nấm hương",ingre02081,dầu hào chay,2,2,2,2,2.0,4
dish5442,Cải thìa sốt nấm,mon xao,"Cải thìa, Nấm hương",ingre02645,hành boa rô,1,2,1,1,1.25,4
dish5442,Cải thìa sốt nấm,mon xao,"Cải thìa, Nấm hương",ingre02124,dầu ăn,1,1,2,2,1.5,4
dish5442,Cải thìa sốt nấm,mon xao,"Cải thìa, Nấm hương",ingre07583,đường,1,1,1,1,1.0,4
dish1452,Bánh thanh long ruột đỏ lăn dừa,mon banh,Whipping cream,ingre01744,cơm dừa sấy khô,0,2,2,1,1.25,4
dish1452,Bánh thanh long ruột đỏ lăn dừa,mon banh,Whipping cream,ingre07583,đường,0,2,2,1,1.25,4
dish1452,Bánh thanh long ruột đỏ lăn dừa,mon banh,Whipping cream,ingre04554,nước cốt dừa,1,2,2,2,1.75,4
dish1452,Bánh thanh long ruột đỏ lăn dừa,mon banh,Whipping cream,ingre00564,bột bắp,0,1,0,0,0.25,4
dish1452,Bánh thanh long ruột đỏ lăn dừa,mon banh,Whipping cream,ingre06147,sữa tươi không đường,1,1,0,1,0.75,4
dish1452,Bánh thanh long ruột đỏ lăn dừa,mon banh,Whipping cream,ingre06205,thanh long ruột đỏ,1,2,2,2,1.75,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre06612,tiêu,1,2,1,2,1.5,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre01908,củ nén,1,1,1,1,1.0,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre00791,bột mì đa dụng,0,1,0,2,0.75,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre07583,đường,0,1,1,0,0.5,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre04694,nước mắm,1,2,2,2,1.75,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre02093,dầu màu điều,0,1,0,1,0.5,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre02995,hạt nêm,1,1,2,1,1.25,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre02724,hành ngò,1,2,2,1,1.5,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre07063,tỏi,1,2,1,2,1.5,4
dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Cá lóc, Xương heo, Hành tím",ingre02124,dầu ăn,0,1,1,2,1.0,4
dish2853,Bánh snowball cookies,mon banh,Hạt óc chó,ingre07589,đường bột,1,2,2,1,1.5,4
dish2853,Bánh snowball cookies,mon banh,Hạt óc chó,ingre02968,hạt macca,1,1,1,0,0.75,4
dish2853,Bánh snowball cookies,mon banh,Hạt óc chó,ingre03746,muối,1,1,0,1,0.75,4
dish2853,Bánh snowball cookies,mon banh,Hạt óc chó,ingre01131,chiết suất vani,2,1,1,1,1.25,4
dish2853,Bánh snowball cookies,mon banh,Hạt óc chó,ingre02951,hạt hạnh nhân,1,1,1,1,1.0,4
dish2853,Bánh snowball cookies,mon banh,Hạt óc chó,ingre00382,bơ lạt,1,1,2,1,1.25,4
dish2853,Bánh snowball cookies,mon banh,Hạt óc chó,ingre00783,bột mì số 8,1,1,1,1,1.0,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre02683,hành lá cắt nhỏ,1,2,2,2,1.75,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre00367,bơ,1,1,2,2,1.5,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre02124,dầu ăn,1,1,2,2,1.5,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre07977,ớt bột,2,2,2,2,2.0,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre06918,tép khô,2,1,1,1,1.25,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre07690,đường/muối,0,2,2,2,1.5,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre05970,sốt mayonnaise,1,1,1,2,1.25,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre01202,chà bông,2,2,1,1,1.5,4
dish9135,Bánh mì nướng muối ớt bằng chảo,an vat,"Bánh mì, Xúc xích, Trứng cút bóc vỏ",ingre05626,sa tế tôm,2,2,2,1,1.75,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre02774,hành tím băm,1,2,2,2,1.75,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre02683,hành lá cắt nhỏ,1,1,2,2,1.5,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre02124,dầu ăn,0,1,2,2,1.25,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre03746,muối,0,1,2,2,1.25,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre01910,củ năng,0,1,1,1,0.75,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre03032,hạt sen tươi,2,2,2,2,2.0,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre03710,miến,1,1,1,1,1.0,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre06823,trứng gà,2,1,1,2,1.5,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre07583,đường,0,1,1,0,0.5,4
dish6456,Chả giò hạt sen,mon chien,"Bánh tráng cuốn chả giò, Tôm, Thịt heo xay, Giò sống",ingre02741,hành tây,1,1,1,2,1.25,4
dish3088,Chè khoai môn nếp,mon che,"Khoai môn, Lá dứa",ingre04558,nước cốt dừa dão,2,2,2,2,2.0,4
dish3088,Chè khoai môn nếp,mon che,"Khoai môn, Lá dứa",ingre03746,muối,0,1,1,2,1.0,4
dish3088,Chè khoai môn nếp,mon che,"Khoai môn, Lá dứa",ingre04490,nước,0,1,2,2,1.25,4
dish3088,Chè khoai môn nếp,mon che,"Khoai môn, Lá dứa",ingre04554,nước cốt dừa,2,2,2,2,2.0,4
dish3088,Chè khoai môn nếp,mon che,"Khoai môn, Lá dứa",ingre04991,nếp ngỗng,0,2,1,2,1.25,4
dish3088,Chè khoai môn nếp,mon che,"Khoai môn, Lá dứa",ingre07583,đường,2,2,2,2,2.0,4
dish9195,Mứt vỏ chanh,an vat,"Mật ong, Nước lọc",ingre04538,nước cốt chanh,2,2,2,2,2.0,4
dish9195,Mứt vỏ chanh,an vat,"Mật ong, Nước lọc",ingre07259,vỏ chanh vàng,2,2,2,2,2.0,4
dish9195,Mứt vỏ chanh,an vat,"Mật ong, Nước lọc",ingre07597,đường cát,1,2,2,2,1.75,4
dish9195,Mứt vỏ chanh,an vat,"Mật ong, Nước lọc",ingre02235,g đường  mịn,1,2,2,2,1.75,4
dish9195,Mứt vỏ chanh,an vat,"Mật ong, Nước lọc",ingre03746,muối,0,0,1,2,0.75,4
dish9195,Mứt vỏ chanh,an vat,"Mật ong, Nước lọc",ingre00018,baking soda,0,0,0,0,0.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre06823,trứng gà,2,2,2,2,2.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre06644,tiêu xay,2,2,2,2,2.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre07818,đậu que,2,1,1,1,1.25,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre01878,củ cải/cà rốt,0,1,1,2,1.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre07063,tỏi,2,2,2,2,2.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre04694,nước mắm,2,2,2,2,2.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre02673,hành lá,2,2,2,2,2.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre07966,ớt,2,2,2,2,2.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre02124,dầu ăn,2,2,2,2,2.0,4
dish7010,Cơm rang cay,mon chien,Cơm nguội,ingre07583,đường,0,1,1,1,0.75,4
dish5137,Thịt ngan xào rau má,mon xao,"Thịt ngan, Rau má",ingre02492,gừng băm,1,2,2,2,1.75,4
dish5137,Thịt ngan xào rau má,mon xao,"Thịt ngan, Rau má",ingre03807,muối/ bột ngọt,1,1,1,2,1.25,4
dish5137,Thịt ngan xào rau má,mon xao,"Thịt ngan, Rau má",ingre04694,nước mắm,2,2,2,2,2.0,4
dish5137,Thịt ngan xào rau má,mon xao,"Thịt ngan, Rau má",ingre02124,dầu ăn,1,1,2,2,1.5,4
dish5137,Thịt ngan xào rau má,mon xao,"Thịt ngan, Rau má",ingre02774,hành tím băm,2,1,2,1,1.5,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre03746,muối,1,1,2,2,1.5,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre02124,dầu ăn,1,1,2,1,1.25,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre02995,hạt nêm,1,1,2,2,1.5,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre02774,hành tím băm,2,2,2,2,2.0,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre05905,sả băm,1,2,2,2,1.75,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre07583,đường,1,1,1,1,1.0,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre08092,ớt xiêm xanh,1,1,2,2,1.5,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre05438,riềng băm,2,2,2,2,2.0,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre04151,mắm ruốc,2,2,2,2,2.0,4
dish7006,Cơm chiên mắm ruốc,mon chien,"Mỡ heo, Dầu hàu",ingre07071,tỏi băm,2,2,2,2,2.0,4
dish4828,Miến xào lòng gà,mon xao,"Lòng gà, Miến, Hành tím",ingre02995,hạt nêm,2,2,2,1,1.75,4
dish4828,Miến xào lòng gà,mon xao,"Lòng gà, Miến, Hành tím",ingre02719,hành lá/ngò rí,1,2,2,1,1.5,4
dish4828,Miến xào lòng gà,mon xao,"Lòng gà, Miến, Hành tím",ingre02124,dầu ăn,1,2,2,2,1.75,4
dish4828,Miến xào lòng gà,mon xao,"Lòng gà, Miến, Hành tím",ingre03746,muối,1,1,2,2,1.5,4
dish4828,Miến xào lòng gà,mon xao,"Lòng gà, Miến, Hành tím",ingre07583,đường,0,1,1,1,0.75,4
dish4828,Miến xào lòng gà,mon xao,"Lòng gà, Miến, Hành tím",ingre06612,tiêu,2,2,1,1,1.5,4
dish4828,Miến xào lòng gà,mon xao,"Lòng gà, Miến, Hành tím",ingre00819,bột ngọt,1,1,1,1,1.0,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre06823,trứng gà,2,2,2,1,1.75,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre07016,tương đậu,1,1,2,2,1.5,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre02673,hành lá,1,2,1,2,1.5,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre08055,ớt sừng,1,1,1,2,1.25,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre01079,chanh,1,1,1,1,1.0,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre07063,tỏi,1,2,2,2,1.75,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre07028,tương ớt,1,2,1,2,1.5,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre00819,bột ngọt,1,1,1,1,1.0,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre03746,muối,1,1,2,2,1.5,4
dish4405,Cà tím xào trứng,mon xao,"Cà tím, Đậu hũ",ingre02741,hành tây,1,1,1,2,1.25,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre05947,sốt cà chua,1,1,1,2,1.25,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre05970,sốt mayonnaise,1,1,2,2,1.5,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre02026,dưa leo muối dưa,1,1,1,1,1.0,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre07071,tỏi băm,1,2,1,2,1.5,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre00779,bột mì số 11,0,1,2,2,1.25,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre04050,mù tạt,1,1,1,1,1.0,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre02124,dầu ăn,1,1,2,2,1.5,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre01360,cà chua cắt hạt lựu,1,1,1,1,1.0,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre02748,hành tây băm nhỏ,1,1,2,2,1.5,4
dish1356,Bánh Hamburger nhân phô mai thịt,mon banh,"Thịt bò xay, Men khô, Sữa tươi",ingre04790,nước tương,1,1,1,2,1.25,4
dish6121,Cá diếc kho nhừ,mon kho,"Cá diếc, Nước dừa tươi",ingre02673,hành lá,2,2,1,1,1.5,4
dish6121,Cá diếc kho nhừ,mon kho,"Cá diếc, Nước dừa tươi",ingre07063,tỏi,2,2,2,2,2.0,4
dish6121,Cá diếc kho nhừ,mon kho,"Cá diếc, Nước dừa tươi",ingre08055,ớt sừng,1,1,2,2,1.5,4
dish6121,Cá diếc kho nhừ,mon kho,"Cá diếc, Nước dừa tươi",ingre02768,hành tím,2,2,2,2,2.0,4
dish6121,Cá diếc kho nhừ,mon kho,"Cá diếc, Nước dừa tươi",ingre03807,muối/ bột ngọt,1,1,1,2,1.25,4
dish6121,Cá diếc kho nhừ,mon kho,"Cá diếc, Nước dừa tươi",ingre04694,nước mắm,2,2,2,2,2.0,4
dish6121,Cá diếc kho nhừ,mon kho,"Cá diếc, Nước dừa tươi",ingre07647,đường thốt nốt,2,2,2,1,1.75,4
dish6121,Cá diếc kho nhừ,mon kho,"Cá diếc, Nước dừa tươi",ingre06640,tiêu xanh,1,1,2,2,1.5,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre07583,đường,2,1,2,1,1.5,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre02355,giấm,2,2,2,1,1.75,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre07063,tỏi,2,2,2,2,2.0,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre02673,hành lá,2,1,2,1,1.5,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre02768,hành tím,2,2,2,1,1.75,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre08078,ớt tươi,2,1,2,1,1.5,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre00819,bột ngọt,2,1,0,0,0.75,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre04672,nước màu,2,2,2,2,2.0,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre06640,tiêu xanh,2,2,2,1,1.75,4
dish5918,Cá bạc má kho lạt,mon kho,Cá bạc má,ingre04694,nước mắm,2,2,2,2,2.0,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre04738,nước nóng,0,2,2,2,1.5,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre04743,nước sôi,0,1,1,1,0.75,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre07522,đá viên,0,1,1,1,0.75,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre00556,bột béo,0,1,1,2,1.0,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre05985,sốt mứt atiso,0,1,0,2,0.75,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre03746,muối,0,1,0,1,0.5,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre05712,siro sâm dứa,2,2,2,2,2.0,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre07583,đường,2,2,2,1,1.75,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre04589,nước cốt trà hoa đậu biếc,2,2,2,2,2.0,4
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Sữa đặc",ingre05723,siro đường,1,1,2,1,1.25,4
dish9399,Dưa món không phơi nắng,ngay le tet,Củ cải trắng,ingre04694,nước mắm,2,2,2,2,2.0,4
dish9399,Dưa món không phơi nắng,ngay le tet,Củ cải trắng,ingre07063,tỏi,1,1,2,2,1.5,4
dish9399,Dưa món không phơi nắng,ngay le tet,Củ cải trắng,ingre08049,ớt nhỏ,1,2,2,2,1.75,4
dish9399,Dưa món không phơi nắng,ngay le tet,Củ cải trắng,ingre01419,cà rốt,2,1,1,2,1.5,4
dish9399,Dưa món không phơi nắng,ngay le tet,Củ cải trắng,ingre02636,hành,1,2,2,2,1.75,4
dish9399,Dưa món không phơi nắng,ngay le tet,Củ cải trắng,ingre05787,su hào,2,2,1,1,1.5,4
dish9399,Dưa món không phơi nắng,ngay le tet,Củ cải trắng,ingre03818,muối/ đường,2,2,2,2,2.0,4
dish0548,Canh bí đỏ nấu tôm tươi,mon canh,"Bí đỏ, Tôm tươi",ingre02995,hạt nêm,1,1,2,1,1.25,4
dish0548,Canh bí đỏ nấu tôm tươi,mon canh,"Bí đỏ, Tôm tươi",ingre02124,dầu ăn,0,1,1,2,1.0,4
dish0548,Canh bí đỏ nấu tôm tươi,mon canh,"Bí đỏ, Tôm tươi",ingre02768,hành tím,1,1,2,2,1.5,4
dish0548,Canh bí đỏ nấu tôm tươi,mon canh,"Bí đỏ, Tôm tươi",ingre00819,bột ngọt,1,1,1,1,1.0,4
dish0548,Canh bí đỏ nấu tôm tươi,mon canh,"Bí đỏ, Tôm tươi",ingre03746,muối,1,2,2,2,1.75,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre02482,gốc ngò rí,1,1,1,1,1.0,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre05900,sả,1,2,1,2,1.5,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre02124,dầu ăn,0,1,2,2,1.25,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre08026,ớt hiểm,2,2,1,2,1.75,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre03746,muối,1,1,2,2,1.5,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre07597,đường cát,0,1,1,1,0.75,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre04790,nước tương,1,1,1,2,1.25,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre01422,cà rốt bào sợi,0,1,1,1,0.75,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre02377,giấm ăn,0,1,1,1,0.75,4
dish1061,Bánh mì bò nướng campuchia,mon banh,"Thịt thăn bò, Đu đủ bào sợi, Lòng đỏ trứng gà",ingre06628,tiêu sọ,1,2,1,2,1.5,4
dish1573,Bánh đồng tiền hạt điều,mon banh,Bánh đồng tiền,ingre07647,đường thốt nốt,2,2,2,2,2.0,4
dish1573,Bánh đồng tiền hạt điều,mon banh,Bánh đồng tiền,ingre03060,hạt óc chó,1,1,0,1,0.75,4
dish1573,Bánh đồng tiền hạt điều,mon banh,Bánh đồng tiền,ingre03062,hạt điều,2,2,2,2,2.0,4
dish1573,Bánh đồng tiền hạt điều,mon banh,Bánh đồng tiền,ingre02902,hạt bí,1,1,0,1,0.75,4
dish1573,Bánh đồng tiền hạt điều,mon banh,Bánh đồng tiền,ingre02889,hạnh nhân,1,2,0,2,1.25,4
dish7591,Cua hấp muối,mon hap,"Cua biển, Sả",ingre03746,muối,2,2,2,2,2.0,4
dish7591,Cua hấp muối,mon hap,"Cua biển, Sả",ingre06644,tiêu xay,1,2,1,2,1.5,4
dish7591,Cua hấp muối,mon hap,"Cua biển, Sả",ingre01079,chanh,1,1,1,2,1.25,4
dish7591,Cua hấp muối,mon hap,"Cua biển, Sả",ingre03766,muối hột,2,2,2,2,2.0,4
dish7591,Cua hấp muối,mon hap,"Cua biển, Sả",ingre00819,bột ngọt,1,1,0,0,0.5,4
dish7591,Cua hấp muối,mon hap,"Cua biển, Sả",ingre02995,hạt nêm,1,1,1,1,1.0,4
dish7591,Cua hấp muối,mon hap,"Cua biển, Sả",ingre07583,đường,1,1,1,0,0.75,4
dish7591,Cua hấp muối,mon hap,"Cua biển, Sả",ingre07966,ớt,1,1,1,1,1.0,4
dish1653,Bánh chuối yến mạch cacao nướng,mon banh,"Chuối chín, Mật ong",ingre06147,sữa tươi không đường,1,1,1,2,1.25,4
dish1653,Bánh chuối yến mạch cacao nướng,mon banh,"Chuối chín, Mật ong",ingre00578,bột cacao nguyên chất,2,2,2,2,2.0,4
dish1653,Bánh chuối yến mạch cacao nướng,mon banh,"Chuối chín, Mật ong",ingre00996,bột yến mạch,2,2,2,2,2.0,4
dish1653,Bánh chuối yến mạch cacao nướng,mon banh,"Chuối chín, Mật ong",ingre00867,bột nở,1,1,1,2,1.25,4
dish1653,Bánh chuối yến mạch cacao nướng,mon banh,"Chuối chín, Mật ong",ingre06823,trứng gà,1,1,1,1,1.0,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre05574,rượu trắng,1,1,2,1,1.25,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre06644,tiêu xay,2,2,2,2,2.0,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre02355,giấm,1,2,2,1,1.5,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre02730,hành phi,1,2,2,2,1.75,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre02020,dưa leo,1,1,1,1,1.0,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre02706,hành lá/ rau ngò,2,2,2,2,2.0,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre04694,nước mắm,1,2,2,2,1.75,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre06078,sữa,0,0,0,0,0.0,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre03746,muối,0,1,2,2,1.25,4
dish8140,Gỏi lòng heo,mon goi - salad,"Lòng non heo, Bao tử heo, Gan heo, Cà chua",ingre02329,giá,1,1,1,0,0.75,4
dish7124,Ram bắp thịt,mon chien,"Thịt heo, Bắp Mỹ, Nấm mèo",ingre02124,dầu ăn,1,1,2,2,1.5,4
