anchor_dish_id,anchor_dish_name,anchor_category,anchor_ingredients_preview,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients_preview,llm_mean_score,annotator_1,annotator_2,notes
dish9434,Tai heo ngâm chua ngọt chay,ngay le tet,"Bột rau câu dẻo, Bột rau câu giòn, Rau câu sợi, Nấm mèo trắng khô, Giấm chua",dish6470,Mề gà chiên nước mắm,mon chien,"Mề gà, Hành tím băm, Tỏi băm, Ớt băm, Hành lá băm",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường (Jaccard=0.05); Cùng nhóm ontology 'gia vị thơm': tỏi, đường; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ hạt tiêu (gia vị mặn/umami); Phương pháp khác nhau: Festive vs Fry; Bổ trợ hương vị (NPMI=0.33): ớt ↔ nước mắm"
dish9434,Tai heo ngâm chua ngọt chay,ngay le tet,"Bột rau câu dẻo, Bột rau câu giòn, Rau câu sợi, Nấm mèo trắng khô, Giấm chua",dish5576,Thịt kho keo,mon kho,"Thịt ba chỉ heo, Tỏi, Hành tím, Nước mắm, Đường/ tiêu",1,0,0,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi (Jaccard=0.06); Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): cà rốt (củ quả) ↔ hành tím (củ quả); Phương pháp khác nhau: Festive vs Stew; Bổ trợ hương vị (NPMI=0.36): ớt ↔ tỏi
dish9434,Tai heo ngâm chua ngọt chay,ngay le tet,"Bột rau câu dẻo, Bột rau câu giòn, Rau câu sợi, Nấm mèo trắng khô, Giấm chua",dish7280,Cơm chiên xá xíu,mon chien,"Thịt nạc dăm, Cơm trắng, Cải bẹ trắng, Ngũ vị hương, Dầu hào",1,0,0,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ tương ớt (gia vị mặn/umami); Phương pháp khác nhau: Festive vs Fry; Bổ trợ hương vị (NPMI=0.36): ớt ↔ tỏi
dish9434,Tai heo ngâm chua ngọt chay,ngay le tet,"Bột rau câu dẻo, Bột rau câu giòn, Rau câu sợi, Nấm mèo trắng khô, Giấm chua",dish1907,Oreo mug cake,mon banh,"Bánh Oreo, Sữa tươi, Bột cacao, Bột mì đa dụng, Baking powder",0,0,0,Không liên quan: thiếu tất cả tín hiệu ontology. | Chia sẻ nguyên liệu chung: đường (Jaccard=0.06); Cùng nhóm ontology 'Snack': bột rau câu giòn; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ bột cacao (gia vị mặn/umami); Phương pháp khác nhau: Festive vs Bake
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish0916,Vỏ bánh mandu,mon banh,"Bột mì đa dụng, Muối, Nước lọc",0.666666667,0,1,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: nước lọc, muối (Jaccard=0.40); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước lọc; Phương pháp khác nhau: MilkTea vs Bake"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish9891,Siro táo,thuc uong,"Táo, Đường nâu, Nước lọc, Muối",0.666666667,0,1,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: nước lọc, muối (Jaccard=0.25); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước lọc; Phương pháp khác nhau: MilkTea vs Beverage"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10023,Nước detox chanh và táo,thuc uong,"Chanh, Táo, Lá húng lủi, Nước lọc, Muối",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: nước lọc, muối (Jaccard=0.21); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước lọc; Phương pháp khác nhau: MilkTea vs Beverage"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10117,Sinh tố gấc đỏ,sinh to,"Gấc, Sữa đậu nành, Táo xanh, Nước lọc, Muối",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: nước lọc, muối (Jaccard=0.21); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước lọc; Phương pháp khác nhau: MilkTea vs Smoothie"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish8896,Sốt táo,an vat,"Táo Gala, Bột quế, Muối, Mật ong, Nước lọc",0.333333333,0,1,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: nước lọc, muối (Jaccard=0.24); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước lọc; Phương pháp khác nhau: MilkTea vs Snack"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",0.333333333,0,0,Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: muối (Jaccard=0.30); Cùng nhóm ontology 'gia vị mặn/umami': muối; Phương pháp khác nhau: MilkTea vs Snack
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10242,Nước ép khổ qua,nuoc ep,"Khổ qua, Chanh, Muối",0.333333333,0,0,Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: muối (Jaccard=0.23); Cùng nhóm ontology 'gia vị mặn/umami': muối; Phương pháp khác nhau: MilkTea vs Juice
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish9651,Cà phê ủ lạnh (coffee cold brew),thuc uong,"Hạt cà phê, Nước lọc",0.666666667,0,1,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: nước lọc (Jaccard=0.10); Cùng nhóm ontology 'Other': nước lọc; Nhóm ontology liên quan (sibling): trà tươi (OtherBeverage) ↔ hạt cà phê (OtherBeverage); Phương pháp khác nhau: MilkTea vs Beverage
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish0191,Tương miso,mon canh,"Muối, Men koji, Đậu nành",0.333333333,0,0,Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: muối (Jaccard=0.27); Cùng nhóm ontology 'gia vị mặn/umami': muối; Phương pháp khác nhau: MilkTea vs Boil
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish9195,Mứt vỏ chanh,an vat,"Vỏ chanh vàng, Đường cát, Mật ong, Nước cốt chanh, Nước lọc",0.666666667,0,1,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: nước lọc, muối (Jaccard=0.21); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước lọc; Phương pháp khác nhau: MilkTea vs Snack"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Bột béo, Sữa đặc, Bột rau câu giòn, Siro sâm dứa",1,1,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: muối (Jaccard=0.07); Cùng nhóm ontology 'OtherBeverage': trà tươi, muối; Cùng phương pháp chế biến: MilkTea"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10210,Trà sữa hokkaido,tra sua,"Hồng trà, Bột sữa hokkaido, Kem sữa béo, Siro caramel, Nước sôi",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Cùng nhóm ontology 'Other': nước lọc; Nhóm ontology liên quan (sibling): trà tươi (OtherBeverage) ↔ hồng trà (OtherBeverage); Cùng phương pháp chế biến: MilkTea
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10183,Trân châu khoai lang tím,tra sua,"Khoai lang tím, Bột năng, Đường, Nước sôi",1,0,0,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'OtherBeverage': trà tươi; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ đường (gia vị mặn/umami); Cùng phương pháp chế biến: MilkTea
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10227,Trân châu hoa đậu biếc bằng bột rau câu,tra sua,"Hoa đậu biếc khô, Bột rau câu giòn Agar, Bột rau câu dẻo, Chanh, Nước nóng",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'OtherBeverage': trà tươi, muối; Cùng phương pháp chế biến: MilkTea"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10174,Trà sữa bằng sữa đặc,tra sua,"Trà đen, Sữa đặc, Đá viên",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'OtherBeverage': trà tươi, nước lọc; Cùng phương pháp chế biến: MilkTea"
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish9140,Yến mạch hoa quả,an vat,"Yến mạch, Sữa tươi, Sữa chua không đường, Chuối, Bơ",0.333333333,0,1,Gần như không liên quan: tín hiệu ontology rất yếu. | Nhóm ontology liên quan (sibling): nước lọc (Other) ↔ bơ (Other); Phương pháp khác nhau: MilkTea vs Snack
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish1333,Bánh trung thu nướng bằng bột yến mạch,mon banh,"Bột yến mạch xay nhuyễn, Nước đường bánh nướng, Rượu Mai Quế Lộ, Bột mì đa dụng, Bột bánh dẻo",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Cùng nhóm ontology 'OtherBeverage': trà tươi; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ bột ngũ vị hương (gia vị mặn/umami); Phương pháp khác nhau: MilkTea vs Bake
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish8343,Gỏi cá nhảy Tây Bắc,mon goi - salad,"Cá chép nhỏ, Thân chuối non, Quả sim rừng, Rau thơm, Húng quế",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: muối (Jaccard=0.09); Cùng nhóm ontology 'gia vị mặn/umami': muối; Phương pháp khác nhau: MilkTea vs Mix
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish8611,Bò hấp sả thơm,mon tu bo,"Thịt bắp bò, Sả cây, Ớt, Thơm, Mắm nêm",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Cùng nhóm ontology 'gia vị mặn/umami': muối; Phương pháp khác nhau: MilkTea vs BeefBased
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish5828,Cá đù kho khô,mon kho,"Cá đù, Tỏi băm, Ớt băm, Hành lá, Nước mắm",0.333333333,0,0,Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: muối (Jaccard=0.08); Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ nước màu (gia vị mặn/umami); Phương pháp khác nhau: MilkTea vs Stew
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish6538,Cá thu áp chảo,mon chien,"Cá thu, Hành tím, Tỏi, Sả, Dưa leo",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: sả, hạt nêm, dầu ăn, tỏi (Jaccard=0.56); Cùng nhóm ontology 'gia vị mặn/umami': muối, hành tím; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs Fry; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish6671,Thịt xay bọc sả chiên,mon chien,"Thịt vai heo, Sả, Hành tím, Tỏi, Bột năng",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, dầu ăn, tỏi, bột ngọt (Jaccard=0.47); Cùng nhóm ontology 'gia vị mặn/umami': muối, tỏi; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs Fry; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish5738,Cá đuối kho sả ớt,mon kho,"Cá đuối, Sả, Ớt, Hành tím, Tỏi",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: hạt nêm, dầu ăn, tỏi, bột ngọt (Jaccard=0.48); Cùng nhóm ontology 'gia vị mặn/umami': muối, tỏi; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs Stew; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish6222,Cá kèo kho tiêu,mon kho,"Cá kèo, Tỏi, Ớt, Hành lá, Hành tím",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, hạt nêm, dầu ăn, tỏi (Jaccard=0.44); Cùng nhóm ontology 'gia vị mặn/umami': muối, hành tím; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs Stew; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7181,Chôm chôm chiên giòn,mon chien,"Thịt heo, Chôm chôm, Bột mì, Hành tím, Tỏi",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: tiêu, hạt nêm, dầu ăn, tỏi (Jaccard=0.40); Cùng nhóm ontology 'gia vị mặn/umami': muối, hành tím; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs Fry; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish5276,Bắp cải xào cà rốt,mon xao,"Bắp cải, Cà rốt, Nấm rơm, Tỏi, Dầu ăn",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: tiêu, hạt nêm, dầu ăn, tỏi (Jaccard=0.30); Cùng nhóm ontology 'gia vị mặn/umami': muối, dầu ăn; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs StirFry; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish6195,Ruột cá lóc kho tiêu,mon kho,"Ruột cá lóc, Hành tím, Tỏi, Ớt, Hành lá",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, dầu ăn, tỏi, bột ngọt (Jaccard=0.42); Cùng nhóm ontology 'gia vị mặn/umami': muối, hành tím; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs Stew; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish0616,Canh gà gừng nấu nghệ,mon canh,"Gà, Gừng, Hành tím, Lá gừng, Ớt",1,1,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: hạt nêm, dầu ăn, gà, bột nghệ (Jaccard=0.47); Cùng nhóm ontology 'gia vị thơm': sả, gà; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs Boil; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish4493,Cá chép giòn xào sả ớt,mon xao,"Cá chép giòn, Sả, Ớt, Tỏi, Hành tím",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: hạt nêm, dầu ăn, tỏi, bột nghệ (Jaccard=0.45); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, tỏi; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs StirFry; Bổ trợ hương vị (NPMI=0.44): bột ngọt ↔ hạt nêm"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7615,Cá lóc hấp bắp cải,mon hap,"Cá lóc, Bắp cải, Hành tím, Tỏi, Ớt",1,1,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: hạt nêm, dầu ăn, tỏi, bột ngọt (Jaccard=0.40); Cùng nhóm ontology 'gia vị mặn/umami': muối, hành tím; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Cùng phương pháp chế biến: Steam; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7562,Há cảo bằng bánh tráng,mon hap,"Bánh tráng, Thịt heo xay, Tôm, Hành lá, Gừng băm nhuyễn",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường, muối (Jaccard=0.07); Cùng nhóm ontology 'rau củ': hành tím, sả; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Cùng phương pháp chế biến: Steam"
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7512,Rau luộc chấm chao,mon hap,"Bầu non, Cải ngọt, Cải bẹ xanh, Đậu bắp, Chao Bông Mai",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường, muối, bột ngọt (Jaccard=0.13); Cùng nhóm ontology 'rau củ': hành tím; Nhóm ontology liên quan (sibling): muối hột (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Steam vs Porridge; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
